budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,release_year,genres_parsed,production_countries_parsed
12000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",,9794,"[{""id"": 1361, ""name"": ""salesclerk""}, {""id"": 1599, ""name"": ""midlife crisis""}, {""id"": 1985, ""name"": ""prenzlauer berg""}, {""id"": 5653, ""name"": ""vulgar""}, {""id"": 8631, ""name"": ""slacker""}, {""id"": 8632, ""name"": ""business consultant""}]",en,Employee of the Month,"When he hears that the new female employee digs ambitious men who are the store employee of the month, a slacker gets his act together but finds himself in competition with his rival, an ambitious co-worker.",9.559737,"[{""name"": ""Lionsgate"", ""id"": 1632}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-10-06,38368909,103.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""hu"", ""name"": ""Magyar""}]",Released,"A slacker competes with a repeat winner for the ""Employee of the Month"" title at work",Employee of the Month,5.3,153,2006.0,"['Comedy', 'Romance']",['United States of America']
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",,10984,"[{""id"": 3698, ""name"": ""mobbing""}, {""id"": 3836, ""name"": ""success""}, {""id"": 5927, ""name"": ""violence against women""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 10714, ""name"": ""serial killer""}, {""id"": 160404, ""name"": ""valentine's day""}]",en,Valentine,Five friends are stalked and murdered by a masked assailant while preparing for Valentine's Day.,5.904126,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""NPV Entertainment"", ""id"": 172}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-02-01,0,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Remember that kid everyone ignored on Valentine’s Day? - He remembers you.,Valentine,5.0,114,2001.0,"['Horror', 'Thriller']",['United States of America']
10000000,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.thefourthkind.net/,22824,"[{""id"": 1155, ""name"": ""brother sister relationship""}, {""id"": 2564, ""name"": ""wheelchair""}, {""id"": 3363, ""name"": ""hypnosis""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 9665, ""name"": ""cover-up""}, {""id"": 9738, ""name"": ""ufo""}, {""id"": 9880, ""name"": ""alaska""}, {""id"": 10941, ""name"": ""disappearance""}, {""id"": 11612, ""name"": ""hospital""}, {""id"": 12553, ""name"": ""alien abduction""}, {""id"": 14781, ""name"": ""patient""}, {""id"": 157154, ""name"": ""psychotherapy""}, {""id"": 160517, ""name"": ""fake documentary""}, {""id"": 172280, ""name"": ""based on supposedly true story""}, {""id"": 172712, ""name"": ""nome alaska""}, {""id"": 172715, ""name"": ""faked footage""}, {""id"": 172717, ""name"": ""audio cassette""}, {""id"": 172718, ""name"": ""ancient astronaut""}, {""id"": 172727, ""name"": ""anchorage alaska""}, {""id"": 172732, ""name"": ""police fake""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,The Fourth Kind,"Since the 1960s, a disproportionate number of the population in and around Nome, Alaska, have gone missing. Despite FBI investigations, the disappearances remain a mystery. Dr. Abigail Tyler, a psychologist, may be on the verge of blowing the unsolved cases wide open when, during the course of treating her patients, she finds evidence of alien abductions.",22.888173,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Saga Film"", ""id"": 859}, {""name"": ""Focus Films"", ""id"": 1268}, {""name"": ""Gold Circle Films"", ""id"": 12026}, {""name"": ""Chambara Pictures"", ""id"": 12234}, {""name"": ""Dead Crow Productions"", ""id"": 26082}, {""name"": ""Fourth Kind Productions"", ""id"": 63903}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-11-06,42333295,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,There are four kinds of alien encounters. The fourth kind is abduction.,The Fourth Kind,5.8,441,2009.0,"['Mystery', 'Science Fiction', 'Thriller']",['United States of America']
10000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",,9526,"[{""id"": 279, ""name"": ""usa""}, {""id"": 727, ""name"": ""country music""}, {""id"": 1004, ""name"": ""commercial""}, {""id"": 3740, ""name"": ""radio presenter""}, {""id"": 4305, ""name"": ""radio transmission""}, {""id"": 9248, ""name"": ""b\u00fchnenauftritt""}, {""id"": 9249, ""name"": ""backstage""}, {""id"": 10229, ""name"": ""singer""}]",en,A Prairie Home Companion,"A look at what goes on backstage during the last broadcast of America's most celebrated radio show, where singing cowboys Dusty and Lefty, a country music siren, and a host of others hold court",5.025446,"[{""name"": ""River Road Entertainment"", ""id"": 1246}, {""name"": ""GreeneStreet Films"", ""id"": 2152}, {""name"": ""Picturehouse Entertainment"", ""id"": 11486}, {""name"": ""Sandcastle 5 Productions"", ""id"": 11487}, {""name"": ""Prairie Home Productions"", ""id"": 11488}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-06-09,0,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""no"", ""name"": ""Norsk""}]",Released,Radio Like You've Never Seen It Before,A Prairie Home Companion,6.4,81,2006.0,"['Drama', 'Comedy', 'Music']",['United States of America']
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",,14544,[],en,Roll Bounce,"From Wikipedia, the free encyclopedia. Roll Bounce is a 2005 American comedy-drama film written by Norman Vance Jr. and directed by Malcolm D. Lee. The film stars hip hop artist Bow Wow as the leader of a roller skating crew in 1970s Chicago. The film also stars Nick Cannon, Meagan Good, Brandon T. Jackson, Wesley Jonathan, Chi McBride, Kellita Smith, and Jurnee Smollett. Description above from the Wikipedia article Roll Bounce, licensed under CC-BY-SA, full list of contributors on Wikipedia.",2.596338,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-09-23,0,112.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,,Roll Bounce,6.1,27,2005.0,"['Comedy', 'Drama', 'Family']",['United States of America']
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",http://www.americangirl.com/movie/,8359,"[{""id"": 8057, ""name"": ""cincinnati""}, {""id"": 187056, ""name"": ""woman director""}]",en,Kit Kittredge: An American Girl,"The Great Depression hits home for nine year old Kit Kittredge when her dad loses his business and leaves to find work. Oscar nominee Abigail Breslin stars as Kit, leading a splendid cast in the first ever ""American Girl"" theatrical movie. In order to keep their home, Kit and her mother must take in boarders - paying house - guests who turn out to be full of fascinating stories. When mother's lockbox containing all their money is stolen, Kit's new hobo friend Will is the prime suspect. Kit refuses to believe that Will would steal, and her efforts to sniff out the real story get her and friends into big trouble. The police say the robbery was an inside job, committed by someone they know. So if it wasn't Will, then who did it.",6.27141,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Goldsmith-Thomas Productions"", ""id"": 2454}, {""name"": ""Red Om Films"", ""id"": 2455}, {""name"": ""HBO Films"", ""id"": 7429}, {""name"": ""Picturehouse"", ""id"": 52005}, {""name"": ""Front Street Films"", ""id"": 52006}, {""name"": ""American Girl Brands"", ""id"": 52007}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-07-02,0,101.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Kit Kittredge, a resourceful young girl, helps her mother run a boardinghouse after her father loses his job.",Kit Kittredge: An American Girl,6.4,34,2008.0,"['Comedy', 'Drama', 'Family']",['United States of America']
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",http://www.watchvideoseries.com/movies/the-perfect-man-2005/,15648,"[{""id"": 456, ""name"": ""mother""}, {""id"": 5756, ""name"": ""man-woman relation""}, {""id"": 9457, ""name"": ""single""}, {""id"": 10132, ""name"": ""matchmaking""}, {""id"": 14768, ""name"": ""single mother""}, {""id"": 219849, ""name"": ""catfishing""}]",en,The Perfect Man,"Holly is tired of moving every time her mom Jean breaks up with yet another second-rate guy. To distract her mother from her latest bad choice, Holly conceives the perfect plan for the perfect man, an imaginary secret admirer who will romance Jean and boost her self-esteem.",11.158906,"[{""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-06-17,0,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,Is it all too good to be true?,The Perfect Man,5.5,203,2005.0,"['Comedy', 'Drama', 'Family', 'Romance']",['United States of America']
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",,11891,"[{""id"": 1465, ""name"": ""loss of family""}, {""id"": 2143, ""name"": ""loss of parents""}, {""id"": 4769, ""name"": ""supernatural powers""}, {""id"": 8872, ""name"": ""invulnerability""}, {""id"": 11931, ""name"": ""spoof""}, {""id"": 156075, ""name"": ""evil""}, {""id"": 217324, ""name"": ""murder hunt""}]",en,Kung Pow: Enter the Fist,"A movie within a movie, created to spoof the martial arts genre. Writer/director Steve Oedekerk uses contemporary characters and splices them into a 1970s kung-fu film, weaving the new and old together. As the main character, The Chosen One, Oedekerk sets off to avenge the deaths of his parents at the hands of kung-fu legend Master Pain. Along the way, he encounters some strange characters",8.288813,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""O Entertainment"", ""id"": 5682}]","[{""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-01-25,0,81.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Kung Pow: Enter the Fist,6.1,159,2002.0,"['Action', 'Comedy']","['Hong Kong', 'United States of America']"
12600000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",,9902,"[{""id"": 314, ""name"": ""life and death""}, {""id"": 4959, ""name"": ""death of a friend""}, {""id"": 5313, ""name"": ""parts of dead body""}]",en,Wrong Turn,"Chris crashes into a carload of other young people, and the group of stranded motorists is soon lost in the woods of West Virginia, where they're hunted by three cannibalistic mountain men who are grossly disfigured by generations of inbreeding.",33.555764,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Newmarket Capital Group"", ""id"": 506}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Constantin Film Produktion"", ""id"": 5755}, {""name"": ""Stan Winston Studio"", ""id"": 24211}, {""name"": ""Media Cooperation One"", ""id"": 24212}, {""name"": ""DCP Wrong Turn Productions"", ""id"": 53350}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-05-30,28650575,84.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,It's the last one you'll ever take.,Wrong Turn,6.0,635,2003.0,"['Horror', 'Thriller']","['Germany', 'United States of America']"
10000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",,10090,"[{""id"": 572, ""name"": ""sex""}, {""id"": 949, ""name"": ""terrorist""}, {""id"": 966, ""name"": ""beach""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 6149, ""name"": ""police""}, {""id"": 9755, ""name"": ""parody""}, {""id"": 10563, ""name"": ""attack""}, {""id"": 10950, ""name"": ""shootout""}, {""id"": 11800, ""name"": ""mockumentary""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 14964, ""name"": ""drug""}]",en,Reno 911!: Miami,A rag-tag team of Reno cops are called in to save the day after a terrorist attack disrupts a national police convention in Miami Beach during spring break. Based on the Comedy Central series.,4.207456,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Double Feature Films"", ""id"": 215}, {""name"": ""Jersey Films"", ""id"": 216}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Comedy Central Films"", ""id"": 7480}, {""name"": ""Principato-Young Entertainment"", ""id"": 37845}, {""name"": ""High Sierra Carpeting"", ""id"": 89635}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-02-23,20342161,84.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,"In a time of crisis, America will call Reno 911!",Reno 911!: Miami,5.6,72,2007.0,"['Action', 'Adventure', 'Comedy', 'Crime']",['United States of America']
10000000,"[{""id"": 35, ""name"": ""Comedy""}]",http://www.livehardsellhard.com/,19905,"[{""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,"The Goods: Live Hard, Sell Hard","Who is Don Ready? Salesman? Lover? Song Stylist? Semi-professional dolphin trainer? Ready is all of the above - except for a dolphin trainer. When he’s asked to help save an ailing local car dealership from bankruptcy, Ready and his ragtag crew descend on the town of Temecula like a pack of coyotes on a basket full of burgers.",3.352702,"[{""name"": ""Paramount Vantage"", ""id"": 838}, {""name"": ""Kevin Messick Productions"", ""id"": 2977}, {""name"": ""Gary Sanchez Productions"", ""id"": 4740}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-08-14,0,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,"The Goods: Live Hard, Sell Hard",5.4,58,2009.0,['Comedy'],['United States of America']
0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",,17710,[],en,Hey Arnold! The Movie,"When a powerful developer named Mr. Scheck wants to knock down all the stores and houses in Arnold's neighborhood to build a huge ""mall-plex"", it looks likes the neighborhood is doomed to disappear. But with the help of a superhero and a mysterious deep-voiced stranger, Arnold and Gerald will need to recover a crucial document in order to save their beloved neighborhood.",5.856363,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Nickelodeon Movies"", ""id"": 2348}, {""name"": ""Nickelodeon Animation Studios"", ""id"": 4859}, {""name"": ""Paramount Animation"", ""id"": 24955}, {""name"": ""Snee-Oosh Productions"", ""id"": 67244}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-06-28,0,76.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A Big Problem Calls For a Big Head,Hey Arnold! The Movie,5.6,62,2002.0,"['Animation', 'Family']",['United States of America']
10000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",,9515,"[{""id"": 1547, ""name"": ""mexico city""}, {""id"": 1599, ""name"": ""midlife crisis""}, {""id"": 9227, ""name"": ""cocktail""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 156104, ""name"": ""stranger""}, {""id"": 227532, ""name"": ""hit man""}]",en,The Matador,"The life of Danny Wright, a salesman forever on the road, veers into dangerous and surreal territory when he wanders into a Mexican bar and meets a mysterious stranger, Julian, who's very likely a hit man. Their meeting sets off a chain of events that will change their lives forever, as Wright is suddenly thrust into a far-from-mundane existence that he takes to surprisingly well … once he gets acclimated to it.",5.647538,"[{""name"": ""Miramax Films"", ""id"": 14}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-05-12,17297244,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""pl"", ""name"": ""Polski""}]",Released,A hitman and a salesman walk into a bar...,The Matador,6.2,136,2005.0,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']","['Germany', 'United States of America']"
